From,Title,To,Text,Topic,Date (MMDDYYYY),Author 1,Author 2,Author 3,Author 4,Author 5,Tag 1,Region 1,Region 2,Region 3,Region 4
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/gender-revolution-science-and-technology,The Gender Revolution in Science and Technology,https://jia.site.drupaldisttest.cc.columbia.edu/news/gender-revolution-science-and-technology,"The confluence between the gender and information technology (IT) revolutions has the potential to create a new development paradigm. The transition from an industrial to a knowledge society opens up new opportunities for women in the emerging technology transfer, innovation and entrepreneurship (TIE) fields that avoid some of the negative consequences of academic science. The spread of information and communication technologies (ICTs) in developing countries empowers women by upgrading skills, enhancing employment opportunities, creating income for reinvestment and political strength. This article addresses the consequences of gender inequalities in depressing the contribution of women and the growing opportunities for them to use technology in order to take economic and social advancement into their own hands.",ESSAY,11172010,Henry Etzkowitz,Namrata Gupta,Carol Kemelgor,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/research-locally-diffuse-globally-american-universities-patents-and-global-public-health,"Research Locally, Diffuse Globally? American Universities, Patents and Global Public Health",https://jia.site.drupaldisttest.cc.columbia.edu/news/research-locally-diffuse-globally-american-universities-patents-and-global-public-health,"An important challenge in sustainable development is promoting the creation of new medical technologies and ensuring their diffusion in developing countries. There is growing concern that, with the implementation of the World Trade Organizationâ€™s agreement on Trade Related Intellectual Property Rights (TRIPs), pharmaceutical patents will restrict access to medicines globally. Profit-oriented companies are now aggressively pursuing intellectual property protections in developing countries, many of which had previously not allowed product patents on drugs. The concern is that absent generic competition, patients will not be able to access life-saving medications. Recent attention has focused on a perhaps unlikely set of actors to help ameliorate the access to medicines problem: American research universities. A decade-old student movement has argued that universities own intellectual property rights on many important drugs, and has pushed for inclusion of â€œhumanitarian licensingâ€ clauses that would compel the pharmaceutical firms that license these technologies to allow generic access in developing countries. In this paper, I discuss the emergence and evolution of this student movement, and the set of patent policy changes that got us here. I also summarize data on the feasibility of these policies: for how many drugs would changes in university policies plausibly affect access? Next, I discuss the desirability of changing university licensing practices and the tradeoffs universities face when considering humanitarian licensing approaches. I conclude with a discussion of the limits of campus-level initiatives alone, and the potentially important role for research funding agencies, such as the National Institutes of Health, in promoting humanitarian licensing and access to medicines.",ESSAY,11172010,Bhaven N. Sampat,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/copyright-dilemma-copyright-systems-innovation-and-economic-development,"The Copyright Dilemma: Copyright Systems, Innovation and Economic Development",https://jia.site.drupaldisttest.cc.columbia.edu/news/copyright-dilemma-copyright-systems-innovation-and-economic-development,"This paper discusses the potential role of copyright laws in technological and economic development. Although it is more common to think of the patent system as a source of economic and technological development, copyright laws and regulations affect cultural industries such as art, films, music and literature. These industries comprise an important part of gross domestic product and are a source of employment and income opportunities. Copyright regimes also affect education and scientific research through their impacts on the diffusion of knowledge embodied in copyright media, such as print and Internet publications, software and databases, among others. The copyright system can thus have an important influence on human capital accumulation. This paper surveys some of the theoretical and empirical work to date, assesses the implications of the findings for developing economies and identifies some areas where further research is needed.",ESSAY,11172010,Walter G. Park,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/can-one-laptop-child-save-worlds-poor,Can One Laptop Per Child Save the World's Poor?,https://jia.site.drupaldisttest.cc.columbia.edu/news/can-one-laptop-child-save-worlds-poor,"The One Laptop per Child (OLPC) program is one of the most ambitious educational reform initiatives the world has ever seen. The program has developed a radically new low-cost laptop computer and aggressively promoted its plans to put the computer in the hands of hundreds of millions of children around the world, including in the most impoverished nations. Though fewer than two million of the OLPCâ€™s XO computers have been distributed as of this writing, the initiative has caught the attention of world leaders, influenced developments in the global computer industry and sparked controversy and debate about the best way to improve the lot of the worldâ€™s poor. With six years having passed since Nicholas Negroponte first unveiled the idea, this paper appraises the programâ€™s progress and impact and, in so doing, takes a fresh look at OLPCâ€™s assumptions. The paper reviews the theoretical underpinnings of OLPC, analyzes the programâ€™s development and summarizes the current state of OLPC deployments around the world. The analysis reveals that provision of individual laptops is a utopian vision for the children in the poorest countries, whose educational and social futures could be more effectively improved if the same investments were instead made on more proven and sustainable interventions. Middle- and high-income countries may have a stronger rationale for providing individual laptops to children, but will still want to eschew OLPCâ€™s technocentric vision. In summary, OLPC represents the latest in a long line of technologically utopian development schemes that have unsuccessfully attempted to solve complex social problems with overly simplistic solutions.",ESSAY,11172010,Mark Warschauer,Morgan Ames,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/technologies-climate-change-adaptation-emerging-lessons-countries-pursuing-adaptation-climate-change,Technologies for Climate Change Adaptation: Emerging Lessons from Countries Pursuing Adaptation to Climate Change,https://jia.site.drupaldisttest.cc.columbia.edu/news/technologies-climate-change-adaptation-emerging-lessons-countries-pursuing,"In developing countries, resource-dependent communities are disproportionately affected, yet less equipped to cope with the adverse impacts of climate change. Though generally associated with institutional adjustments, technology transfer, absorption and diffusion provide outstanding opportunities to increase the resilience of vulnerable communities and the ecosystems on which they rely to the risks of climate variability and extremes. In spite of the potential for technology diffusion as it emerges from the international regime, scientific evidence suggests that global efforts to transfer climate-smart technologies needed for successful adaptation in developing countries have fallen short. This paper examines current challenges and opportunities related to technology transfer for climate change adaptation in developing countries, as well as the contribution of the United Nations Development Programme - Climate Change Adaptation Team (UNDP-CCA) in promoting technology absorption and diffusion at the country level.",ESSAY,11172010,Bertrand Tessa,Pradeep Kurukulasuriya,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/meaningful-technology-transfer-climate-disruption,Meaningful Technology Transfer for Climate Disruption,https://jia.site.drupaldisttest.cc.columbia.edu/news/meaningful-technology-transfer-climate-disruption,"Any serious effort to address global climate disruption will require effective technology transfer. Developing countries with growing emissions must somehow make emission reductions without curtailing the economic development needed to alleviate poverty. This must be done in order to permit global abatement on the scale required to avoid dangerous climate disruption. Given the limited financial and technical capabilities of developing countries, this task seems impossible without technology transfer. As policymakers continue to embrace and enhance technology transfer options, it is critical to understand the relationship between technology transfer and policy development in order to formulate more effective policies. Whether through market mechanisms, such as the Clean Development Mechanism (CDM), or direct aid programs, such as the Green Climate Fund, we argue that technology transfer programs must support the elaboration of policies in developing countries by addressing three key issues: additionality, appropriate scale and the promotion of knowledge spillovers. We use these three principles to provide a framework for assessing the potential of both the CDM and direct financial aid to foster meaningful technology transfer, which we define as technology transfer that not only lowers the overall short-run costs of carbon reductions, but also enhances the capacity of these countries to address climate change more thoroughly in the future.",ESSAY,11172010,David M. Driesen,David Popp,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/editors-foreword,Editors' Foreword,,"Eight years after the attacks of 9/11 and the toppling of the Taliban regime in Afghanistan, Western leaders recognize that achieving success in Afghanistanâ€”however that is definedâ€”will require the support of its powerful neighbor Pakistan. This issue of the Journal of International Affairs brings together work from American and South Asian scholars and policy leaders to address the issues critical to stability and development in the region. For years, American leaders prioritized regional stability over democratic development, with limited success in achieving either. With thousands of NATO troops tied down in Afghanistan and thousands more Pakistani troops engaged in a civil war on their western border, both countries remain at the center of international debates over terrorism, democratization, state-building and counterinsurgency.
 
 While Pakistan and Afghanistan continue to grapple with violent insurgencies, their civilian governments are working to consolidate the domestic support necessary for counterinsurgency and counterterrorism measures to succeed. Winning this domestic support, however, requires that governments achieve some success in improving the daily lives of their citizens. We therefore precede our considerable analysis of political and security issues with two articles that concern economics and the provision of government services in Pakistan.
 
 Ishrat Husain opens this issue with an in-depth study of Pakistanâ€™s economic development through decades of instability under both military and civilian rule. He pays particular attention to Pakistanâ€™s evolving relationship with the United States and its effect on the major economic and political developments of recent years. Husain argues that despite a longstanding consensus on the pursuit of liberal economic policies, political volatility, particularly following transitions to military rule, has wreaked havoc on social and economic development in Pakistan.
 
 Our second scholar, Andrew Wilder, posits that a wealthier Pakistani state may be of limited benefit unless the government and its international donors prioritize a politically astute public administration reform program. Wilder describes how the fundamental obstacles to reform in Pakistan are political in nature rather than gaps in understanding or technical expertise. The main challenge, he contends, is that those with the power to push for reformâ€”namely the military, politicians and civil servants themselvesâ€”have historically had a vested interest in maintaining the status quo.
 
 The way that the government responds to pressures from its citizens is the subject of C. Christine Fairâ€™s article, in which she examines Pakistani public attitudes toward domestic militants operating in Pakistan. Fair first describes the militant landscape in Pakistan before turning to polling data that illuminates Pakistani beliefs about domestic militant groups and how they are treated by the state. She concludes by discussing the implications of popular opinion on the success of Pakistanâ€™s efforts to combat militancy.
 
 Ayesha Siddiqa provides a valuable analysis of the origins and goals of various jihadist groups and describes how the changing landscape of jihadism across Pakistanâ€™s provinces is forcing a new evaluation of how Pakistanis and their government think about extremism. Siddiqa argues that this reassessment is constrained both by internal political dynamics and by Pakistanâ€™s reaction to American pressures.
 
 Marvin Weinbaum delves into militancy issues with a study identifying the factors feeding insurgency in the Pakistani tribal borderlands and neighboring regions. Weinbaum describes how the expansion of the recent crisis from the tribal areas into Swat and Buner may have instigated a major shift in Pakistanâ€™s willingness to confront threats to state authority. The study also examines the role U.S. policy may play and how progress against terrorism and the Afghan insurgency strongly hinges on Pakistanâ€™s success with both political reform and security efforts along its northwest border areas.
 
 Saeed Shafqat discusses how the United States and Pakistan are struggling to build a partnership that addresses the geostrategic and security goals of both states. Shafqat suggests that the relationship should have a solid footing based on genuinely shared interests that include the stabilization of civilian rule, the elimination of terrorism and the containment of nuclear proliferation. He argues that despite Pakistanâ€™s struggles with alternating military hegemonic and single party dominant governance, renewed American support can help Pakistan in its consolidation of genuine multi-party democracy.
 
 Bruce Riedel addresses a major potential roadblock in American-Pakistani relations in discussing the terrorist attack of the Pakistan-based Lashkar-e-Taiba (LeT) organization in Mumbai, India in November 2008 and its implications for the entire region. He suggests that American interests in South Asia, including NATO war efforts in Afghanistan, would be set back considerably by another similar attack, especially if it led to a major Indian military response. He argues that, in addition to quietly expanding its involvement in South Asian security issues, the United States should undertake a major diplomatic effort to pressure Pakistan into shutting down LeTâ€™s operational capability.
 
 The Indo-Pakistani rivalry is further developed by Sumit Ganguly and Nicholas Howenstein. Their article traces the origins of the Indo-Pakistani rivalry in Afghanistan, assesses Indiaâ€™s current role in Afghanistan in this context and discusses the implications for American policy. They argue that American and Indian interests in Afghanistan are increasingly aligned and that long-term stability in the country will require a similar move toward concurrence of aims between India and Pakistan.
 
 Syed Hasnat focuses on Afghan-Pakistan relations, highlighting the historical tensions between the two states and outlining how their strategic policy concerns have overlapped and diverged at various times. Hasnat suggests that it is the historical differences between Afghanistan and Pakistanâ€”not their similaritiesâ€”that should guide U.S. policy in the region. He argues for both a reevaluation of Americaâ€™s AfPak strategy and for a reorientation of Pakistanâ€™s approach to dealing with its western neighbor.
 
 The difficulty of drawing analogies between the historical experiences of Pakistan and Afghanistan is highlighted by Kimberly Marten in her analysis of how outside powers have attempted to deal with tribal militias in the two states. In Afghanistanâ€™s Pashtun areas, where neo-Taliban insurgents have their ethnic base, U.S. commanders are hoping to repeat the apparent success achieved in Iraq where local militias were paid to guard their communities and support the government. Marten warns that this approach is a strategic mistake. She discusses the lessons that can be learned from a similar plan pursued by British colonial troops in what now forms the Federally Administered Tribal Areas (FATA) of Pakistan and argues that by funding and supporting new local warlords, the United States and its allies will unwittingly plant the seeds for a future round of radical Islamist backlash against warlord rule.
 
 Justin Mankin, the author of this issueâ€™s Andrew Wellington Cordier essay, addresses the impact of the drug trade on localized Afghan power structures. Mankin describes how the consolidation of state power in Kabul is impeded by the strength that involvement in the drug trade provides to local power centers, including both allies and opponents of the central government in Kabul.
 
 As Pakistan and Afghanistan struggle with the fundamental problems of achieving domestic security and consolidating democratic governance, it is important to question the role that external actors can and should play. This collection of essays provides a valuable examination of the complex relationships among the countries of this region and their ongoing political and security developments. Our contributors offer clear analysis to inform American engagement by highlighting the regionâ€™s brimming tensions and, more importantly, by outlining future prospects for sustainable peace and security.
 
 â€”The Editors",ESSAY,2032010,The Editors,,,,,Produced for Digital,Africa,East Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/religion-social-capital-and-development-sahel-niyass-tijaniyya-niger,"Religion, Social Capital and Development in the Sahel: The Niyass Tijaniyya in Niger",https://jia.site.drupaldisttest.cc.columbia.edu/news/religion-social-capital-and-development-sahel-niyass-tijaniyya-niger,,ESSAY,11102010,Shailly Barnes,,,,,Produced for Digital,Africa,North Africa,West Africa,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/feature-five-faces-african-innovation-and-entrepreneurship,Feature: Five Faces of African Innovation and Entrepreneurship,https://jia.site.drupaldisttest.cc.columbia.edu/news/feature-five-faces-african-innovation-and-entrepreneurship,,ESSAY,11102010,,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/interview-patrick-awuah,An Interview with Patrick Awuah,https://jia.site.drupaldisttest.cc.columbia.edu/news/interview-patrick-awuah,,ESSAY,11102010,,,,,,Produced for Digital,Africa,North Africa,West Africa,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/africas-growth-and-resilience-volatile-world,Africa's Growth and Resilience in a Volatile World,https://jia.site.drupaldisttest.cc.columbia.edu/news/africas-growth-and-resilience-volatile-world,,ESSAY,11102010,Ngozi Okonjo-Iweala,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/glass-fortress-zimbabwes-cyber-guerilla-warfare,The Glass Fortress: Zimbabwe's Cyber-Guerilla Warfare,https://jia.site.drupaldisttest.cc.columbia.edu/news/glass-fortress-zimbabwes-cyber-guerilla-warfare,,ESSAY,11102010,Clapperton Mavhunga,,,,,Produced for Digital,Africa,North Africa,East Africa,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/kenyas-unfinished-agendas,Kenya's Unfinished Agendas,https://jia.site.drupaldisttest.cc.columbia.edu/news/kenyas-unfinished-agendas,,ESSAY,11102010,Jacqueline M. Klopp,,,,,Produced for Digital,Africa,North Africa,East Africa,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/power-and-pressure-african-media-and-extractive-sector,Power and Pressure: African Media and the Extractive Sector,https://jia.site.drupaldisttest.cc.columbia.edu/news/power-and-pressure-african-media-and-extractive-sector,,ESSAY,11102010,Anya Schiffrin,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/governance-and-leadership-africa-measures-methods-and-results,"Governance and Leadership in Africa: Measures, Methods and Results",https://jia.site.drupaldisttest.cc.columbia.edu/news/governance-and-leadership-africa-measures-methods-and-results,,ESSAY,11102010,Robert I. Rotberg,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/africa-union-pitfalls-and-prospects-uniting-africa,The Africa Union: Pitfalls and Prospects for Uniting Africa,https://jia.site.drupaldisttest.cc.columbia.edu/news/africa-union-pitfalls-and-prospects-uniting-africa,,ESSAY,11102010,Wafula Okumu,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/international-criminal-courts-case-against-president-sudan-critical-look,The International Criminal Court's Case Against the President of Sudan: A Critical Look,https://jia.site.drupaldisttest.cc.columbia.edu/news/international-criminal-courts-case-against-president-sudan-critical-look,,ESSAY,11102010,Mahmood Mamdani,,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/african-solutions-international-problem-arms-control-and-disarmament-africa,African Solutions to An International Problem: Arms Control and Disarmament in Africa,https://jia.site.drupaldisttest.cc.columbia.edu/news/african-solutions-international-problem-arms-control-and-disarmament-africa,,ESSAY,11102010,Guy Lamb,Dominique Dye,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/maritime-piracy-east-africa,Maritime Piracy in East Africa,https://jia.site.drupaldisttest.cc.columbia.edu/news/maritime-piracy-east-africa,,ESSAY,11102010,James Kraska,Brian Wilson,,,,Produced for Digital,Africa,North Africa,East Africa,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/africa-united-states-and-china-court-continent,Africa: The United States and China Court the Continent,https://jia.site.drupaldisttest.cc.columbia.edu/news/africa-united-states-and-china-court-continent,,ESSAY,11102010,David H. Shinn,,,,,Produced for Digital,Africa,North Africa,East Africa,North America
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/us-foreign-assistance-africa-securing-americas-investment-lasting-development,U.S. Foreign Assistance to Africa: Securing America's Investment For Lasting Development,https://jia.site.drupaldisttest.cc.columbia.edu/news/us-foreign-assistance-africa-securing-americas-investment-lasting-development,,ESSAY,11102010,Katherine J. Almquist,,,,,Produced for Digital,Africa,North Africa,Americas,North America
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/obama-and-africa-matching-expectations-reality,Obama and Africa: Matching Expectations with Reality,https://jia.site.drupaldisttest.cc.columbia.edu/news/obama-and-africa-matching-expectations-reality,,ESSAY,11102010,Princeton N. Lyman,Kathryn A. Robinette,,,,Produced for Digital,Africa,North Africa,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/advent-international-financial-reporting-standards-catalyst-changing-global-finance,The Advent of the International Financial Reporting Standards: A Catalyst for Changing Global Finance,https://jia.site.drupaldisttest.cc.columbia.edu/news/advent-international-financial-reporting-standards-catalyst-changing-global-finance,,ESSAY,11112010,Julia Kotlyar,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/interview-ck-prahalad,An Interview with C.K. Prahalad,https://jia.site.drupaldisttest.cc.columbia.edu/news/interview-ck-prahalad,,ESSAY,11112010,Journal of International Affairs,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/mortgage-capital-and-its-particularities-new-frontier-globlal-finance,Mortgage Capital and Its Particularities: A New Frontier for Globlal Finance,https://jia.site.drupaldisttest.cc.columbia.edu/news/mortgage-capital-and-its-particularities-new-frontier-globlal-finance,,ESSAY,11112010,Saskia Sassen,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/very-north-atlantic-credit-crunch-geopolitical-implications-global-liquidity-crisis,A Very North Atlantic Credit Crunch: Geopolitical Implications of the Global Liquidity Crisis,https://jia.site.drupaldisttest.cc.columbia.edu/news/very-north-atlantic-credit-crunch-geopolitical-implications-global-liquidity-crisis,,ESSAY,11112010,Anastasia Nesvetailova,Ronen Palan,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/one-and-half-currency-system,A One-and-a-Half Currency System,https://jia.site.drupaldisttest.cc.columbia.edu/news/one-and-half-currency-system,,ESSAY,11112010,Benjamin J. Cohen,Paola Subacchi,,,,Produced for Digital,,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/business-governments-nationalism-context-sovereign-wealth-funds-and-state-owned-enterprises,The Business of Governments: Nationalism in the Context of Sovereign Wealth Funds and State-Owned Enterprises,https://jia.site.drupaldisttest.cc.columbia.edu/news/business-governments-nationalism-context-sovereign-wealth-funds-and-state-owned-enterprises,,ESSAY,11112010,Kathryn C. Lavelle,,,,,Produced for Digital,,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/sovereign-wealth-funds-and-insecurity-global-finance,Sovereign Wealth Funds and the (In)Security of Global Finance,https://jia.site.drupaldisttest.cc.columbia.edu/news/sovereign-wealth-funds-and-insecurity-global-finance,,ESSAY,11112010,Daniel W. Drezner,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/use-financial-measures-promote-security,The Use of Financial Measures to Promote Security,https://jia.site.drupaldisttest.cc.columbia.edu/news/use-financial-measures-promote-security,,ESSAY,11112010,Sue E. Eckert,,,,,Produced for Digital,,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/china-creditor-rising-financial-power,China as a Creditor: A Rising Financial Power?,https://jia.site.drupaldisttest.cc.columbia.edu/news/china-creditor-rising-financial-power,,ESSAY,11112010,Gregory Chin,Eric Helleiner,,,,Produced for Digital,Asia,North Asia,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/us-campaign-squeeze-terrorists-financing,The U.S. Campaign to Squeeze Terrorists' Financing,https://jia.site.drupaldisttest.cc.columbia.edu/news/us-campaign-squeeze-terrorists-financing,,ESSAY,11112010,Matthew Levitt,Michael Jacobson,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/foreign-direct-investment-and-interstate-military-conflict,Foreign Direct Investment and Interstate Military Conflict,https://jia.site.drupaldisttest.cc.columbia.edu/news/foreign-direct-investment-and-interstate-military-conflict,,ESSAY,11112010,Quan Li,,,,,Produced for Digital,,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/governments-market-players-state-innovation-global-economy,Governments as Market Players: State Innovation in the Global Economy,https://jia.site.drupaldisttest.cc.columbia.edu/news/governments-market-players-state-innovation-global-economy,,ESSAY,11112010,Giselle Datz,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/neo-westphalian-international-financial-system,A Neo-Westphalian International Financial System?,https://jia.site.drupaldisttest.cc.columbia.edu/news/neo-westphalian-international-financial-system,,ESSAY,11112010,Brad Setser,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/financial-diplomacy-and-credit-crunch-rise-central-banks,Financial Diplomacy and the Credit Crunch: The Rise of Central Banks,https://jia.site.drupaldisttest.cc.columbia.edu/news/financial-diplomacy-and-credit-crunch-rise-central-banks,,ESSAY,11112010,Nicholas Bayne,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/water-sanitation-and-millennium-development-goals,"Water, Sanitation and the Millennium Development Goals",https://jia.site.drupaldisttest.cc.columbia.edu/news/water-sanitation-and-millennium-development-goals,,ESSAY,11172010,Kristen Lewis,Albert M. Wright,Roberto Lenton,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/interview-maude-barlow,An Interview with Maude Barlow,https://jia.site.drupaldisttest.cc.columbia.edu/news/interview-maude-barlow,,ESSAY,11172010,,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/mission-not-yet-accomplished-managing-water-resources-nile-river-basin,Mission Not Yet Accomplished: Managing Water Resources in the Nile River Basin,https://jia.site.drupaldisttest.cc.columbia.edu/news/mission-not-yet-accomplished-managing-water-resources-nile-river-basin,,ESSAY,11172010,Ashok Swain,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/role-epistemic-communities-offering-new-cooperation-frameworks-euphrates-tigris-rivers-system,The Role of Epistemic Communities in Offering New Cooperation Frameworks in the Euphrates-Tigris Rivers System,https://jia.site.drupaldisttest.cc.columbia.edu/news/role-epistemic-communities-offering-new-cooperation-frameworks-euphrates-tigris-rivers-system,,ESSAY,11172010,Aysegul Kibaroglu,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/water-politics-south-asia-technocratic-cooperation-and-lasting-security-indus-basin-and-beyond,Water Politics in South Asia: Technocratic Cooperation and Lasting Security in the Indus Basin and Beyond,https://jia.site.drupaldisttest.cc.columbia.edu/news/water-politics-south-asia-technocratic-cooperation-and-lasting-security-indus-basin-and-beyond,,ESSAY,11172010,Saleem H. Ali,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/challenges-and-realities-water-managemt-megacities-case-mexico-city-metropolitan-area,Challenges and Realities of Water Managemt of Megacities: The Case of Mexico City Metropolitan Area,https://jia.site.drupaldisttest.cc.columbia.edu/news/challenges-and-realities-water-management-megacities-case-mexico-city-metropolitan-area,,ESSAY,11172010,Cecilia Tortajada,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/universal-prescriptions-living-rights-local-and-indigenous-water-rights-confront-public-private-part,From Universal Prescriptions to Living Rights: Local and Indigenous Water Rights Confront Public-Private Partnerships in the Andes,https://jia.site.drupaldisttest.cc.columbia.edu/news/universal-prescriptions-living-rights-local-and-indigenous-water-rights-confront-public,,ESSAY,11172010,Rutgerd Boelens,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/water-and-gender-unexpected-connection-really-matters,Water and Gender: The Unexpected Connection That Really Matters,https://jia.site.drupaldisttest.cc.columbia.edu/news/water-and-gender-unexpected-connection-really-matters,,ESSAY,11172010,Sonia DÃ¡vila-Poblete,MarÃ­a Nieves Rico,Vivienne Bennett,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/potential-and-promise-water-pricing,The Potential and Promise of Water Pricing,https://jia.site.drupaldisttest.cc.columbia.edu/news/potential-and-promise-water-pricing,,ESSAY,11172010,Collins A. Ayoo,Theodore M. Horbulyk,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/forgotten-infrastructure-safeguarding-freshwater-ecosystems,The Forgotten Infrastructure: Safeguarding Freshwater Ecosystems,https://jia.site.drupaldisttest.cc.columbia.edu/news/forgotten-infrastructure-safeguarding-freshwater-ecosystems,,ESSAY,11172010,Sandra L. Postel,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/healing-enlightenment-rift-rationality-spirituality-and-shared-waters,"Healing The Enlightenment Rift: Rationality, Spirituality and Shared Waters",https://jia.site.drupaldisttest.cc.columbia.edu/news/healing-enlightenment-rift-rationality-spirituality-and-shared-waters,,ESSAY,11172010,Aaron T. Wolf,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/water-wars-obscuring-opportunities,Water Wars: Obscuring Opportunities,https://jia.site.drupaldisttest.cc.columbia.edu/news/water-wars-obscuring-opportunities,,ESSAY,11172010,Karin R. Bencala,Geoffrey D. Dabelko,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/water-21st-century-defining-elements-global-crises-and-potential-solutions,Water in the 21st Century: Defining the Elements of Global Crises and Potential Solutions,https://jia.site.drupaldisttest.cc.columbia.edu/news/water-21st-century-defining-elements-global-crises-and-potential-solutions,,ESSAY,11172010,Casey Brown,Tobias Siegfried,Tanya Heikkila,Upmanu Lall,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/photo-essay-beyond-spiritual-calling-saffron-revolution,Photo Essay - Beyond a Spiritual Calling: The Saffron Revolution,https://jia.site.drupaldisttest.cc.columbia.edu/news/photo-essay-beyond-spiritual-calling-saffron-revolution,,ESSAY,11242010,,,,,,Produced for Digital,Global Commons,,,
https://web.archive.org/web/20160627211303/https://jia.sipa.columbia.edu/iran-religious-leaders-and-opposition-movements,Iran: Religious Leaders and Opposition Movements,https://jia.site.drupaldisttest.cc.columbia.edu/news/iran-religious-leaders-and-opposition-movements,,ESSAY,11242010,Hani Mansourian,,,,,Produced for Digital,Global Commons,,,
